date,mean_t,mean_t_qi,mean_t_hn,max_t,max_t_qi,max_t_hn,min_t,min_t_qi,min_t_hn,sum_rf,sum_rf_ni,sum_rf_qi,sum_rf_hn,dh,dh_ni,dh_qi,dh_hn,sum_sf,sum_sf_ni,sum_sf_qi,sum_sf_hn,mean_ws,mean_ws_qi,mean_ws_hn,most_wd,most_wd_qi,most_wd_hn,mean_h,mean_h_qi,mean_h_hn,mean_p,mean_p_qi,mean_p_hn,mean_cc,mean_cc_qi,mean_cc_hn,gwc_day,gwc_day_qi,gwc_day_hn,gwc_night,gwc_night_qi,gwc_night_hn
1991/2/8,5.5,8,1,11.5,8,1,3.0,8,1,0.0,0,8,1,8.3,0,8,2,0,0,8,1,4.2,8,1,,0,1,52,8,1,1008.8,8,1,3.8,8,1,晴,8,1,快晴,8,1
1991/2/9,6.2,8,1,9.4,8,1,1.9,8,1,0,1,8,1,8.9,0,8,2,0,1,8,1,2.9,8,1,,0,1,46,8,1,1018.2,8,1,1.0,8,1,晴一時曇,8,1,晴後曇,8,1
1991/2/10,5.1,8,1,7.2,8,1,3.3,8,1,4.5,0,8,1,0,1,8,2,0,1,8,1,3.0,8,1,,0,1,65,8,1,1010.3,8,1,10.0,8,1,曇後雨,8,1,曇一時雨後晴,8,1
1991/2/11,9.3,8,1,14.6,8,1,2.8,8,1,0.5,0,8,1,6.9,0,8,2,0,1,8,1,2.5,8,1,,0,1,66,8,1,1004.4,8,1,7.5,8,1,晴後曇一時雨,8,1,雨時々曇,8,1
1991/2/12,7.8,8,1,11.4,8,1,4.2,8,1,1.5,0,8,1,8.1,0,8,2,0,1,8,1,3.0,8,1,,0,1,58,8,1,1010.1,8,1,3.8,8,1,晴一時雨,8,1,晴一時曇,8,1
1991/2/13,7.4,8,1,11.1,8,1,3.9,8,1,0,1,8,1,8.8,0,8,2,0,1,8,1,4.1,8,1,,0,1,32,8,1,1019.4,8,1,5.8,8,1,晴後曇,8,1,曇一時晴,8,1
1991/2/14,8.2,8,1,12.5,8,1,2.3,8,1,0,1,8,1,8.8,0,8,2,0,1,8,1,2.7,8,1,,0,1,43,8,1,1020.0,8,1,7.8,8,1,晴後曇,8,1,曇後雨,8,1
1991/2/15,7.5,8,1,13.4,8,1,5.2,8,1,60.5,0,8,1,0,1,8,2,0,1,8,1,3.9,8,1,,0,1,86,8,1,1005.8,8,1,10.0,8,1,雨,8,1,大雨後曇,8,1
1991/2/16,11.3,8,1,14.6,8,1,7.4,8,1,2.0,0,8,1,2.9,0,8,2,0,1,8,1,6.1,8,1,,0,1,56,8,1,978.4,8,1,8.3,8,1,曇一時晴,8,1,曇一時晴,8,1
1991/2/17,6.4,8,1,8.9,8,1,3.5,8,1,0,1,8,1,9.2,0,8,2,0,1,8,1,7.5,8,1,,0,1,39,8,1,998.7,8,1,4.5,8,1,晴,8,1,快晴,8,1
1991/2/18,5.0,8,1,7.6,8,1,2.1,8,1,0,1,8,1,5.0,0,8,2,0,1,8,1,3.8,8,1,,0,1,35,8,1,1008.3,8,1,7.3,8,1,曇一時晴,8,1,曇,8,1
1991/2/19,5.0,8,1,9.8,8,1,1.0,8,1,0,1,8,1,5.4,0,8,2,0,1,8,1,4.6,8,1,,0,1,41,8,1,998.7,8,1,5.3,8,1,晴時々曇,8,1,快晴,8,1
1991/2/20,4.4,8,1,7.5,8,1,1.7,8,1,0.0,0,8,1,6.2,0,8,2,0,0,8,1,2.7,8,1,,0,1,48,8,1,1007.6,8,1,4.5,8,1,晴一時みぞれ,8,1,晴一時みぞれ,8,1
1991/2/21,5.7,8,1,10.2,8,1,0.2,8,1,0,1,8,1,10.0,0,8,2,0,1,8,1,3.5,8,1,,0,1,38,8,1,1003.9,8,1,1.3,8,1,晴,8,1,快晴,8,1
1991/2/22,5.5,8,1,8.7,8,1,1.3,8,1,0.0,0,8,1,10.2,0,8,2,0,1,8,1,4.8,8,1,,0,1,39,8,1,1009.4,8,1,0.5,8,1,快晴,8,1,晴一時雨,8,1
1991/2/23,4.6,8,1,7.4,8,1,1.6,8,1,0,1,8,1,8.0,0,8,2,0,1,8,1,3.7,8,1,,0,1,38,5,1,1010.6,8,1,2.3,8,1,晴一時曇,8,1,晴,8,1
1991/2/24,3.3,8,1,6.5,8,1,-0.7,8,1,0,1,8,1,7.6,0,8,2,0,1,8,1,2.7,8,1,,0,1,35,8,1,1012.7,8,1,2.5,8,1,晴一時曇,8,1,晴,8,1
1991/2/25,4.1,8,1,9.3,8,1,-0.8,8,1,0,1,8,1,9.9,0,8,2,0,1,8,1,4.5,8,1,,0,1,29,8,1,1015.6,8,1,0.3,8,1,快晴,8,1,快晴,8,1
1991/2/26,6.7,8,1,11.5,8,1,-0.1,8,1,0,1,8,1,10.0,0,8,2,0,1,8,1,2.6,8,1,,0,1,31,8,1,1020.6,8,1,0.0,8,1,快晴,8,1,快晴,8,1
1991/2/27,8.4,8,1,12.0,8,1,3.4,8,1,0,1,8,1,9.1,0,8,2,0,1,8,1,2.8,8,1,,0,1,41,8,1,1020.5,8,1,3.5,8,1,晴一時曇,8,1,曇一時晴,8,1
1991/2/28,12.7,8,1,16.6,8,1,6.6,8,1,0.0,0,8,1,2.7,0,8,2,0,1,8,1,5.0,8,1,,0,1,59,8,1,1007.6,8,1,8.5,8,1,晴後曇時々雨,8,1,曇後雨,8,1
1991/3/1,6.4,8,1,11.1,8,1,4.2,8,1,4.0,0,8,1,0,1,8,2,0,1,8,1,4.4,8,1,,0,1,64,8,1,1011.0,8,1,10.0,8,1,雨一時曇,8,1,曇一時雨,8,1
1992/2/1,2.2,8,1,5.6,8,1,-0.5,8,1,31.0,0,8,1,0.4,0,8,2,13,0,8,1,6.2,8,1,,0,1,75,8,1,999.3,8,1,7.5,8,1,雪後曇一時晴,8,1,快晴,8,1
1992/2/2,4.0,8,1,8.2,8,1,0.0,8,1,0,1,8,1,9.5,0,8,2,0,1,8,1,3.0,8,1,,0,1,46,8,1,1018.3,8,1,2.0,8,1,快晴,8,1,晴後曇,8,1
1992/2/3,5.5,8,1,11.9,8,1,1.5,8,1,0.0,0,8,1,0.9,0,8,2,0,1,8,1,2.3,8,1,,0,1,62,8,1,1012.3,8,1,8.5,8,1,曇一時晴,8,1,曇後雨,8,1
1992/2/4,7.7,8,1,13.3,8,1,4.0,8,1,1.0,0,8,1,0,1,8,2,0,1,8,1,4.8,8,1,,0,1,60,8,1,1000.2,8,1,10.0,8,1,曇時々雨,8,1,曇,8,1
1992/2/5,6.5,8,1,9.5,8,1,4.3,8,1,0,1,8,1,2.4,0,8,2,0,1,8,1,3.4,8,1,,0,1,44,8,1,1011.6,8,1,10.0,8,1,曇一時晴,8,1,曇時々晴,8,1
1992/2/6,6.2,8,1,9.6,8,1,2.9,8,1,0,1,8,1,5.3,0,8,2,0,1,8,1,2.9,8,1,,0,1,52,8,1,1015.9,8,1,8.5,8,1,晴後曇,8,1,曇時々晴,8,1
1992/2/7,8.0,8,1,13.1,8,1,3.2,8,1,0,1,8,1,7.6,0,8,2,0,1,8,1,2.8,8,1,,0,1,50,8,1,1009.8,8,1,3.5,8,1,晴,8,1,晴後曇,8,1
1992/2/8,5.1,8,1,8.0,8,1,1.9,8,1,2.5,0,8,1,1.9,0,8,2,0,0,8,1,3.2,8,1,,0,1,58,8,1,1009.5,8,1,8.8,8,1,曇一時晴,8,1,晴一時みぞれ,8,1
1992/2/9,5.6,8,1,9.1,8,1,1.7,8,1,0,1,8,1,9.0,0,8,2,0,1,8,1,3.1,8,1,,0,1,38,8,1,1013.3,8,1,4.0,8,1,晴,8,1,晴,8,1
1992/2/10,5.8,8,1,10.0,8,1,1.4,8,1,0,1,8,1,8.6,0,8,2,0,1,8,1,2.9,8,1,,0,1,47,8,1,1010.4,8,1,2.0,8,1,晴,8,1,快晴,8,1
1992/2/11,6.8,8,1,9.7,8,1,4.2,8,1,0,1,8,1,8.6,0,8,2,0,1,8,1,5.1,8,1,,0,1,34,8,1,1012.8,8,1,4.3,8,1,晴,8,1,曇,8,1
1992/2/12,7.4,8,1,12.6,8,1,2.5,8,1,0.0,0,8,1,5.0,0,8,2,0,1,8,1,2.6,8,1,,0,1,52,8,1,1010.6,8,1,9.5,8,1,曇時々晴一時雨,8,1,晴一時曇,8,1
1992/2/13,9.7,8,1,13.2,8,1,6.6,8,1,0,1,8,1,7.7,0,8,2,0,1,8,1,2.9,8,1,,0,1,52,8,1,1005.4,8,1,3.5,8,1,晴一時曇,8,1,晴,8,1
1992/2/14,8.3,8,1,12.2,8,1,5.5,8,1,0.0,0,8,1,5.7,0,8,2,0,1,8,1,2.8,8,1,,0,1,57,8,1,1007.9,8,1,2.5,8,1,晴一時雨,8,1,晴,8,1
1992/2/15,7.9,8,1,10.9,8,1,3.3,8,1,0.0,0,8,1,5.1,0,8,2,0,1,8,1,2.4,8,1,,0,1,51,8,1,1009.8,8,1,7.0,8,1,晴後曇,8,1,曇時々雨,8,1
1992/2/16,9.0,8,1,14.9,8,1,4.0,8,1,0.0,0,8,1,6.6,0,8,2,0,1,8,1,4.4,8,1,,0,1,53,8,1,998.9,8,1,4.8,8,1,晴一時曇,8,1,快晴,8,1
1992/2/17,7.1,8,1,10.6,8,1,3.0,8,1,0.0,0,8,1,9.6,0,8,2,0,1,8,1,4.5,8,1,,0,1,34,8,1,1011.7,8,1,4.5,8,1,晴,8,1,晴後曇一時雨,8,1
1992/2/18,7.1,8,1,10.2,8,1,4.1,8,1,0.0,0,8,1,4.3,0,8,2,0,1,8,1,2.8,8,1,,0,1,59,8,1,1009.1,8,1,5.8,8,1,曇一時雨後晴,8,1,晴一時曇,8,1
1992/2/19,7.1,8,1,10.0,8,1,4.7,8,1,0,1,8,1,7.9,0,8,2,0,1,8,1,4.6,8,1,,0,1,40,8,1,1007.5,8,1,5.0,8,1,晴,8,1,晴後曇,8,1
1992/2/20,5.0,8,1,7.9,8,1,2.8,8,1,1.5,0,8,1,0.7,0,8,2,0,1,8,1,3.5,8,1,,0,1,50,8,1,1010.0,8,1,10.0,8,1,曇,8,1,雨時々曇後雪,8,1
1992/2/21,4.2,8,1,8.0,8,1,1.1,8,1,0.0,0,8,1,3.8,0,8,2,0,0,8,1,3.4,8,1,,0,1,53,8,1,1008.9,8,1,8.3,8,1,曇時々晴一時雪,8,1,晴,8,1
1992/2/22,4.8,8,1,8.3,8,1,0.8,8,1,0,1,8,1,7.3,0,8,2,0,1,8,1,3.2,8,1,,0,1,35,8,1,1012.0,8,1,1.5,8,1,晴,8,1,快晴,8,1
1992/2/23,6.2,8,1,10.2,8,1,0.0,8,1,0,1,8,1,9.4,0,8,2,0,1,8,1,2.2,8,1,,0,1,39,8,1,1012.8,8,1,3.5,8,1,晴,8,1,薄曇,8,1
1992/2/24,5.2,8,1,7.4,8,1,2.6,8,1,0,1,8,1,0,1,8,2,0,1,8,1,3.8,8,1,,0,1,43,8,1,1001.1,8,1,7.8,8,1,曇,8,1,晴,8,1
1992/2/25,5.5,8,1,9.3,8,1,3.0,8,1,0,1,8,1,8.9,0,8,2,0,1,8,1,6.3,8,1,,0,1,37,8,1,1004.5,8,1,1.5,8,1,晴,8,1,晴,8,1
1992/2/26,6.3,8,1,10.8,8,1,0.8,8,1,0,1,8,1,9.9,0,8,2,0,1,8,1,3.3,8,1,,0,1,37,8,1,1013.2,8,1,0.3,8,1,晴,8,1,快晴,8,1
1992/2/27,8.3,8,1,13.4,8,1,2.6,8,1,0,1,8,1,9.7,0,8,2,0,1,8,1,2.8,8,1,,0,1,46,8,1,1012.7,8,1,0.0,8,1,快晴,8,1,晴,8,1
1992/2/28,12.1,8,1,15.1,8,1,8.3,8,1,0,1,8,1,9.3,0,8,2,0,1,8,1,3.3,8,1,,0,1,56,8,1,1017.9,8,1,0.0,8,1,快晴,8,1,晴後曇,8,1
1992/2/29,14.9,8,1,20.1,8,1,9.6,8,1,0,1,8,1,1.3,0,8,2,0,1,8,1,2.8,8,1,,0,1,64,8,1,1011.6,8,1,10.0,8,1,曇,8,1,曇後晴,8,1
1993/2/1,4.6,8,1,8.2,8,1,2.6,8,1,1.5,0,8,1,5.8,0,8,2,0,0,8,1,4.4,8,1,,0,1,59,8,1,1002.3,8,1,3.3,8,1,晴一時雨、みぞれを伴う,8,1,快晴,8,1
1993/2/2,4.3,8,1,7.5,8,1,0.7,8,1,0,1,8,1,9.5,0,8,2,0,1,8,1,6.1,8,1,,0,1,37,8,1,1010.5,8,1,1.5,8,1,晴,8,1,快晴,8,1
1993/2/3,6.8,8,1,10.9,8,1,2.1,8,1,0,1,8,1,9.1,0,8,2,0,1,8,1,2.8,8,1,,0,1,40,8,1,1016.7,8,1,2.5,8,1,晴,8,1,曇後晴,8,1
1993/2/4,8.0,8,1,13.6,8,1,2.8,8,1,0,1,8,1,8.6,0,8,2,0,1,8,1,2.9,8,1,,0,1,45,8,1,1009.9,8,1,1.3,8,1,快晴,8,1,晴一時曇,8,1
1993/2/5,6.9,8,1,9.9,8,1,4.4,8,1,0,1,8,1,2.9,0,8,2,0,1,8,1,2.7,8,1,,0,1,48,8,1,1013.0,8,1,4.5,8,1,曇後晴,8,1,快晴,8,1
1993/2/6,11.7,8,1,20.7,8,1,2.8,8,1,0,1,8,1,9.5,0,8,2,0,1,8,1,3.6,8,1,,0,1,47,8,1,1004.3,8,1,0.0,8,1,快晴,8,1,快晴,8,1
1993/2/7,16.5,8,1,21.9,8,1,10.3,8,1,0.0,0,8,1,7.7,0,8,2,0,1,8,1,6.4,8,1,,0,1,54,8,1,992.9,8,1,3.0,8,1,晴一時雨,8,1,曇一時雨後晴、あられを伴う,8,1
1993/2/8,6.1,8,1,10.3,8,1,2.9,8,1,0.0,0,8,1,9.9,0,8,2,0,0,8,1,7.0,8,1,,0,1,32,8,1,1004.1,8,1,0.8,8,1,快晴,8,1,晴一時曇,8,1
1993/2/9,5.5,8,1,8.6,8,1,2.4,8,1,0,1,8,1,1.9,0,8,2,0,1,8,1,3.2,8,1,,0,1,35,8,1,1010.7,8,1,8.3,8,1,曇一時晴,8,1,晴,8,1
1993/2/10,6.5,8,1,10.7,8,1,2.8,8,1,0,1,8,1,9.8,0,8,2,0,1,8,1,3.6,8,1,,0,1,37,8,1,1013.3,8,1,0.0,8,1,快晴,8,1,晴一時曇,8,1
1993/2/11,5.2,8,1,8.3,8,1,2.0,8,1,0,1,8,1,4.0,0,8,2,0,1,8,1,2.3,8,1,,0,1,46,8,1,1010.3,8,1,5.0,8,1,曇一時晴,8,1,晴,8,1
1993/2/12,6.9,8,1,11.2,8,1,1.9,8,1,0.0,0,8,1,6.5,0,8,2,0,1,8,1,2.7,8,1,,0,1,47,8,1,1007.5,8,1,2.5,8,1,晴一時雨,8,1,快晴,8,1
1993/2/13,7.7,8,1,11.8,8,1,3.3,8,1,0,1,8,1,10.0,0,8,2,0,1,8,1,3.9,8,1,,0,1,43,8,1,1012.5,8,1,0.0,8,1,快晴,8,1,晴,8,1
1993/2/14,6.5,8,1,9.4,8,1,3.4,8,1,0,1,8,1,9.7,0,8,2,0,1,8,1,7.1,8,1,,0,1,34,8,1,1012.9,8,1,0.0,8,1,快晴,8,1,快晴,8,1
1993/2/15,5.6,8,1,10.4,8,1,1.0,8,1,0,1,8,1,6.6,0,8,2,0,1,8,1,2.9,8,1,,0,1,38,8,1,1015.9,8,1,1.5,8,1,晴,8,1,快晴,8,1
1993/2/16,10.2,8,1,13.9,8,1,3.9,8,1,0.0,0,8,1,5.0,0,8,2,0,1,8,1,2.5,8,1,,0,1,38,8,1,1016.4,8,1,6.5,8,1,晴後曇,8,1,曇後雨,8,1
1993/2/17,9.9,8,1,13.8,8,1,7.4,8,1,22.0,0,8,1,3.4,0,8,2,0,1,8,1,2.9,8,1,,0,1,78,8,1,1000.8,8,1,5.5,8,1,雨一時曇後晴,8,1,快晴,8,1
1993/2/18,11.2,8,1,14.7,8,1,8.4,8,1,0.0,0,8,1,7.3,0,8,2,0,1,8,1,4.3,8,1,,0,1,50,8,1,1009.9,8,1,5.3,8,1,晴後曇,8,1,雨時々曇,8,1
1993/2/19,7.6,8,1,11.5,8,1,5.0,8,1,0.0,0,8,1,8.7,0,8,2,0,1,8,1,5.9,8,1,,0,1,38,8,1,1014.4,8,1,4.0,8,1,晴一時雨,8,1,晴,8,1
1993/2/20,6.9,8,1,10.5,8,1,4.0,8,1,0,1,8,1,9.9,0,8,2,0,1,8,1,3.7,8,1,,0,1,39,8,1,1018.9,8,1,0.0,8,1,快晴,8,1,晴後曇,8,1
1993/2/21,4.9,8,1,6.9,8,1,3.5,8,1,15.0,0,8,1,0,1,8,2,0,1,8,1,2.8,8,1,,0,1,63,8,1,1010.8,8,1,10.0,8,1,曇後一時雨,8,1,雨後曇,8,1
1993/2/22,10.2,8,1,15.4,8,1,4.2,8,1,8.0,0,8,1,2.5,0,8,2,0,1,8,1,2.7,8,1,,0,1,76,8,1,991.9,8,1,10.0,8,1,曇,8,1,雨時々曇,8,1
1993/2/23,8.0,8,1,11.4,8,1,5.7,8,1,3.0,0,8,1,4.2,0,8,2,0,1,8,1,3.9,8,1,,0,1,61,8,1,992.2,8,1,7.0,8,1,曇一時雨後晴,8,1,快晴,8,1
1993/2/24,6.6,8,1,10.5,8,1,3.3,8,1,0,1,8,1,10.2,0,8,2,0,1,8,1,5.4,8,1,,0,1,32,8,1,1003.8,8,1,0.0,8,1,晴,8,1,快晴,8,1
1993/2/25,6.1,8,1,9.7,8,1,2.5,8,1,0,1,8,1,9.8,0,8,2,0,1,8,1,4.0,8,1,,0,1,33,8,1,1012.1,8,1,0.8,8,1,晴,8,1,晴,8,1
1993/2/26,7.3,8,1,11.6,8,1,3.0,8,1,0.0,0,8,1,9.5,0,8,2,0,1,8,1,3.4,8,1,,0,1,36,8,1,1015.8,8,1,2.5,8,1,快晴,8,1,曇一時雨,8,1
1993/2/27,8.9,8,1,14.3,8,1,3.7,8,1,0.0,0,8,1,8.3,0,8,2,0,1,8,1,3.2,8,1,,0,1,47,8,1,1014.4,8,1,8.0,8,1,晴一時曇,8,1,曇後雨,8,1
1993/2/28,8.6,8,1,12.9,8,1,5.0,8,1,7.5,0,8,1,5.4,0,8,2,0,1,8,1,2.4,8,1,,0,1,78,8,1,1001.8,8,1,10.0,8,1,曇一時雨後晴,8,1,晴一時曇,8,1
1993/3/1,8.4,8,1,11.9,8,1,3.7,8,1,6.0,0,8,1,7.4,0,8,2,0,1,8,1,3.1,8,1,,0,1,52,8,1,1003.2,8,1,9.3,8,1,晴後曇一時雨,8,1,雨後曇一時晴,8,1
1994/2/1,3.0,8,1,7.3,8,1,0.7,8,1,4.5,0,8,1,0,1,8,2,0,1,8,1,3.1,8,1,,0,1,64,8,1,1006.3,8,1,7.8,8,1,曇後雨,8,1,曇時々晴一時雨,8,1
1994/2/2,5.4,8,1,7.9,8,1,2.7,8,1,0,1,8,1,9.9,0,8,2,0,1,8,1,7.0,8,1,,0,1,36,8,1,1000.3,8,1,2.3,8,1,快晴,8,1,快晴,8,1
1994/2/3,3.2,8,1,6.2,8,1,1.0,8,1,0,1,8,1,5.0,0,8,2,0,1,8,1,4.0,8,1,,0,1,37,8,1,1004.1,8,1,2.0,8,1,晴一時曇,8,1,快晴,8,1
1994/2/4,5.7,8,1,10.6,8,1,0.4,8,1,0,1,8,1,9.4,0,8,2,0,1,8,1,5.1,8,1,,0,1,33,8,1,1009.6,8,1,5.3,8,1,晴,8,1,晴一時曇,8,1
1994/2/5,7.0,8,1,10.8,8,1,3.4,8,1,0,1,8,1,9.7,0,8,2,0,1,8,1,2.5,8,1,,0,1,42,8,1,1011.7,8,1,4.5,8,1,晴,8,1,晴,8,1
1994/2/6,8.7,8,1,14.4,8,1,3.8,8,1,0,1,8,1,9.2,0,8,2,0,1,8,1,2.6,8,1,,0,1,48,8,1,1008.9,8,1,8.3,8,1,晴,8,1,晴後曇,8,1
1994/2/7,9.4,8,1,13.8,8,1,6.3,8,1,0,1,8,1,5.4,0,8,2,0,1,8,1,3.5,8,1,,0,1,48,8,1,1002.5,8,1,5.0,8,1,曇後晴,8,1,快晴,8,1
1994/2/8,8.8,8,1,13.0,8,1,5.8,8,1,2.5,0,8,1,2.4,0,8,2,0,1,8,1,3.5,8,1,,0,1,49,8,1,1003.4,8,1,7.3,8,1,曇一時晴,8,1,曇時々雨,8,1
1994/2/9,9.4,8,1,16.0,8,1,5.1,8,1,3.0,0,8,1,7.6,0,8,2,0,1,8,1,3.1,8,1,,0,1,63,8,1,988.6,8,1,5.3,8,1,晴一時雨,8,1,晴一時雨,8,1
1994/2/10,6.7,8,1,8.9,8,1,4.2,8,1,0,1,8,1,6.6,0,8,2,0,1,8,1,6.2,8,1,,0,1,34,8,1,997.2,8,1,3.8,8,1,晴一時曇,8,1,快晴,8,1
1994/2/11,5.0,8,1,8.8,8,1,1.7,8,1,0,1,8,1,9.5,0,8,2,0,1,8,1,4.4,8,1,,0,1,32,8,1,1011.3,8,1,0.8,8,1,晴,8,1,晴後曇一時雪,8,1
1994/2/12,0.9,8,1,4.1,8,1,-0.5,8,1,25.0,0,8,1,0,1,8,2,27,0,8,1,4.7,8,1,,0,1,81,8,1,1000.5,8,1,10.0,8,1,大雪、雷を伴う,8,1,曇一時雪後晴,8,1
1994/2/13,2.0,8,1,5.2,8,1,-1.7,8,1,0,1,8,1,9.5,0,8,2,0,1,8,1,4.6,8,1,,0,1,46,8,1,1003.3,8,1,2.8,8,1,晴,8,1,晴,8,1
1994/2/14,3.8,8,1,8.0,8,1,-2.3,8,1,0,1,8,1,10.1,0,8,2,0,1,8,1,2.9,8,1,,0,1,43,8,1,1007.9,8,1,0.0,8,1,快晴,8,1,晴,8,1
1994/2/15,6.8,8,1,10.7,8,1,2.8,8,1,0.0,0,8,1,6.5,0,8,2,0,1,8,1,3.2,8,1,,0,1,43,8,1,1006.6,8,1,7.0,8,1,晴後曇,8,1,曇時々雨,8,1
1994/2/16,8.0,8,1,11.9,8,1,5.2,8,1,0.0,0,8,1,6.3,0,8,2,0,1,8,1,3.7,8,1,,0,1,46,8,1,1005.7,8,1,9.0,8,1,曇一時晴,8,1,晴一時曇,8,1
1994/2/17,6.9,8,1,11.2,8,1,4.2,8,1,0,1,8,1,10.2,0,8,2,0,1,8,1,5.9,8,1,,0,1,34,8,1,1010.9,8,1,2.5,8,1,快晴,8,1,快晴,8,1
1994/2/18,7.9,8,1,12.4,8,1,2.8,8,1,0,1,8,1,10.0,0,8,2,0,1,8,1,2.9,8,1,,0,1,45,8,1,1015.3,8,1,0.5,8,1,晴,8,1,晴,8,1
1994/2/19,9.6,8,1,14.8,8,1,4.3,8,1,0,1,8,1,9.9,0,8,2,0,1,8,1,1.9,8,1,,0,1,39,8,1,1014.6,8,1,1.5,8,1,晴,8,1,快晴,8,1
1994/2/20,9.5,8,1,13.2,8,1,4.9,8,1,0.0,0,8,1,7.9,0,8,2,0,1,8,1,2.1,8,1,,0,1,52,8,1,1011.3,8,1,6.8,8,1,晴後薄曇,8,1,曇時々雨,8,1
1994/2/21,9.4,8,1,11.7,8,1,7.4,8,1,53.5,0,8,1,0.1,0,8,2,0,1,8,1,5.7,8,1,,0,1,77,8,1,983.0,8,1,10.0,8,1,大雨,8,1,曇後晴,8,1
1994/2/22,6.9,8,1,10.4,8,1,4.3,8,1,0,1,8,1,10.2,0,8,2,0,1,8,1,7.0,8,1,,0,1,27,8,1,993.3,8,1,0.0,8,1,快晴,8,1,快晴,8,1
1994/2/23,5.6,8,1,10.8,8,1,2.3,8,1,0,1,8,1,10.2,0,8,2,0,1,8,1,5.0,8,1,,0,1,34,8,1,999.8,8,1,1.3,8,1,晴,8,1,晴,8,1
1994/2/24,5.0,8,1,8.4,8,1,2.0,8,1,0,1,8,1,10.3,0,8,2,0,1,8,1,6.5,8,1,,0,1,31,8,1,1005.0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
1994/2/25,7.3,8,1,11.3,8,1,3.6,8,1,0.0,0,8,1,6.3,0,8,2,0,1,8,1,3.6,8,1,,0,1,42,8,1,1010.4,8,1,5.0,8,1,晴後時々曇,8,1,曇一時雨後晴,8,1
1994/2/26,7.4,8,1,11.0,8,1,3.7,8,1,0,1,8,1,8.6,0,8,2,0,1,8,1,4.8,8,1,,0,1,39,8,1,1011.6,8,1,6.8,8,1,晴一時曇,8,1,曇後晴,8,1
1994/2/27,7.3,8,1,12.2,8,1,3.0,8,1,0,1,8,1,8.6,0,8,2,0,1,8,1,,1,1,,0,1,38,8,1,1014.9,8,1,4.5,8,1,晴後時々曇,8,1,曇一時晴,8,1
1994/2/28,7.5,8,1,10.6,8,1,3.8,8,1,0,1,8,1,6.8,0,8,2,0,1,8,1,2.7,8,1,,0,1,49,8,1,1016.9,8,1,8.5,8,1,晴一時曇,8,1,晴後曇時々雨,8,1
1994/3/1,8.6,8,1,12.4,8,1,5.5,8,1,0.5,0,8,1,3.9,0,8,2,0,1,8,1,2.4,8,1,,0,1,59,8,1,1012.8,8,1,8.3,8,1,晴時々曇一時雨,8,1,曇時々雨,8,1
1995/2/1,4.5,8,1,9.0,8,1,0.1,8,1,0,1,8,1,9.9,0,8,2,0,1,8,1,4.6,8,1,,0,1,33,8,1,1014.8,8,1,0.0,8,1,快晴,8,1,快晴,8,1
1995/2/2,6.1,8,1,9.4,8,1,2.3,8,1,0,1,8,1,9.4,0,8,2,0,1,8,1,3.1,8,1,,0,1,39,8,1,1019.5,8,1,3.0,8,1,晴,8,1,曇一時晴,8,1
1995/2/3,6.4,8,1,10.0,8,1,3.5,8,1,0.0,0,8,1,9.4,0,8,2,0,1,8,1,3.2,8,1,,0,1,41,8,1,1020.0,8,1,4.0,8,1,晴,8,1,晴一時雨,8,1
1995/2/4,4.6,8,1,6.2,8,1,1.9,8,1,0.0,0,8,1,1.0,0,8,2,0,1,8,1,3.2,8,1,,0,1,50,8,1,1019.6,8,1,9.3,8,1,曇一時晴,8,1,曇後雪,8,1
1995/2/5,2.5,8,1,4.7,8,1,0.8,8,1,3.5,0,8,1,0,1,8,2,1,0,8,1,3.8,8,1,,0,1,83,8,1,1009.7,8,1,10.0,8,1,雪後みぞれ一時雨,8,1,曇一時雨後晴,8,1
1995/2/6,5.5,8,1,10.2,8,1,1.0,8,1,0,1,8,1,8.0,0,8,2,0,1,8,1,3.5,8,1,,0,1,53,8,1,1008.1,8,1,1.8,8,1,晴,8,1,晴,8,1
1995/2/7,5.6,8,1,9.7,8,1,2.0,8,1,0,1,8,1,8.9,0,8,2,0,1,8,1,3.2,8,1,,0,1,39,8,1,1011.1,8,1,4.5,8,1,晴一時曇,8,1,晴一時曇,8,1
1995/2/8,7.5,8,1,12.2,8,1,2.0,8,1,0,1,8,1,9.5,0,8,2,0,1,8,1,2.5,8,1,,0,1,43,8,1,1012.0,8,1,2.5,8,1,晴一時曇,8,1,晴,8,1
1995/2/9,8.0,8,1,10.1,8,1,4.4,8,1,0.0,0,8,1,0.1,0,8,2,0,1,8,1,3.0,8,1,,0,1,57,8,1,1007.9,8,1,9.8,8,1,曇一時雨,8,1,曇一時雨後晴,8,1
1995/2/10,5.8,8,1,8.6,8,1,3.0,8,1,0.0,0,8,1,10.2,0,8,2,0,1,8,1,6.2,8,1,,0,1,37,8,1,1014.7,8,1,0.3,8,1,快晴,8,1,快晴,8,1
1995/2/11,5.7,8,1,9.1,8,1,1.4,8,1,0,1,8,1,10.0,0,8,2,0,1,8,1,2.3,8,1,,0,1,45,8,1,1022.6,8,1,0.5,8,1,快晴,8,1,晴,8,1
1995/2/12,7.2,8,1,11.4,8,1,2.3,8,1,0.5,0,8,1,5.8,0,8,2,0,1,8,1,1.9,8,1,,0,1,49,8,1,1015.5,8,1,6.0,8,1,晴後曇,8,1,雨一時曇,8,1
